Batch ID,Source ID,Sample ID,Existing/New,URL or Record ID,Publisher/Institution,Source Origin Group,Source Type,Primary/Official Classification,Accessibility Result,Identity Result,Claim Support Result,Evidence Qualification,Reviewer Agent ID,Final Review Status,Review Date,Notes
MV-F,SRC-DEC-STUDIO-NAME-001-317,CNT-DEC-STUDIO-NAME-001-159,EXISTING,https://openai.com/,OpenAI,ORG:openai.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-f,NEEDS_RECHECK,2026-08-10,Live curl/Python checks did not complete reliably (timeout or TLS/protocol error); fail-closed.
MV-F,SRC-DEC-STUDIO-NAME-001-318,CNT-DEC-STUDIO-NAME-001-159,EXISTING,https://en.wikipedia.org/wiki/OpenAI,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-319,CNT-DEC-STUDIO-NAME-001-160,EXISTING,https://www.anthropic.com/,Anthropic,ORG:www.anthropic.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-320,CNT-DEC-STUDIO-NAME-001-160,EXISTING,https://www.anthropic.com/research,Anthropic,ORG:www.anthropic.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-321,CNT-DEC-STUDIO-NAME-001-161,EXISTING,https://www.midjourney.com/,Midjourney,ORG:www.midjourney.com,Official organisation source,PRIMARY/OFFICIAL,RECHECK_REQUIRED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-f,NEEDS_RECHECK,2026-08-10,Live curl/Python checks did not complete reliably (timeout or TLS/protocol error); fail-closed.
MV-F,SRC-DEC-STUDIO-NAME-001-322,CNT-DEC-STUDIO-NAME-001-161,EXISTING,https://en.wikipedia.org/wiki/Midjourney,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-323,CNT-DEC-STUDIO-NAME-001-162,EXISTING,https://runwayml.com/,Runway,ORG:runwayml.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-324,CNT-DEC-STUDIO-NAME-001-162,EXISTING,https://runwayml.com/research/,Runway,ORG:runway.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-325,CNT-DEC-STUDIO-NAME-001-163,EXISTING,https://stability.ai/,Stability AI,ORG:stability.ai,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-326,CNT-DEC-STUDIO-NAME-001-163,EXISTING,https://en.wikipedia.org/wiki/Stability_AI,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-327,CNT-DEC-STUDIO-NAME-001-164,EXISTING,https://www.canva.com/,Canva,ORG:www.canva.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-328,CNT-DEC-STUDIO-NAME-001-164,EXISTING,https://www.canva.com/features/,Canva,ORG:www.canva.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,ACCESS_BLOCKED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-f,NEEDS_RECHECK,2026-08-10,Live request returned HTTP 403; blocked evidence is non-qualifying.
MV-F,SRC-DEC-STUDIO-NAME-001-329,CNT-DEC-STUDIO-NAME-001-165,EXISTING,https://www.figma.com/,Figma,ORG:www.figma.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-330,CNT-DEC-STUDIO-NAME-001-165,EXISTING,https://www.figma.com/design/,Figma,ORG:www.figma.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-331,CNT-DEC-STUDIO-NAME-001-166,EXISTING,https://www.blender.org/,Blender Foundation,ORG:www.blender.org,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-332,CNT-DEC-STUDIO-NAME-001-166,EXISTING,https://www.blender.org/download/releases/,Blender Foundation,ORG:www.blender.org,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-333,CNT-DEC-STUDIO-NAME-001-167,EXISTING,https://www.sidefx.com/,SideFX,ORG:www.sidefx.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-334,CNT-DEC-STUDIO-NAME-001-167,EXISTING,https://en.wikipedia.org/wiki/Houdini_(software),Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-335,CNT-DEC-STUDIO-NAME-001-168,EXISTING,https://www.foundry.com/,Foundry,ORG:www.foundry.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-336,CNT-DEC-STUDIO-NAME-001-168,EXISTING,https://www.foundry.com/products,Foundry,ORG:www.foundry.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-337,CNT-DEC-STUDIO-NAME-001-169,EXISTING,https://www.blackmagicdesign.com/,Blackmagic Design,ORG:www.blackmagicdesign.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-338,CNT-DEC-STUDIO-NAME-001-169,EXISTING,https://www.blackmagicdesign.com/products,Blackmagic Design,ORG:www.blackmagicdesign.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-339,CNT-DEC-STUDIO-NAME-001-170,EXISTING,https://www.wacom.com/,Wacom,ORG:www.wacom.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-340,CNT-DEC-STUDIO-NAME-001-170,EXISTING,https://www.wacom.com/en-us/products,Wacom,ORG:www.wacom.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-341,CNT-DEC-STUDIO-NAME-001-171,EXISTING,https://www.huion.com/,Huion,ORG:www.huion.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-342,CNT-DEC-STUDIO-NAME-001-171,EXISTING,https://www.huion.com/pen_tablet/,Huion,ORG:www.huion.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-343,CNT-DEC-STUDIO-NAME-001-172,EXISTING,https://www.maxon.net/,Maxon,ORG:www.maxon.net,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-344,CNT-DEC-STUDIO-NAME-001-172,EXISTING,https://www.maxon.net/en/products,Maxon,ORG:www.maxon.net,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-345,CNT-DEC-STUDIO-NAME-001-173,EXISTING,https://www.ableton.com/,Ableton,ORG:www.ableton.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-346,CNT-DEC-STUDIO-NAME-001-173,EXISTING,https://www.ableton.com/en/products/,Ableton,ORG:www.ableton.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-347,CNT-DEC-STUDIO-NAME-001-174,EXISTING,https://www.native-instruments.com/,Native Instruments,ORG:www.native-instruments.com,Official organisation source,PRIMARY/OFFICIAL,ACCESS_BLOCKED,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-f,NEEDS_RECHECK,2026-08-10,Live request returned HTTP 403; blocked evidence is non-qualifying.
MV-F,SRC-DEC-STUDIO-NAME-001-348,CNT-DEC-STUDIO-NAME-001-174,EXISTING,https://en.wikipedia.org/wiki/Native_Instruments,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-349,CNT-DEC-STUDIO-NAME-001-175,EXISTING,https://www.akaipro.com/,Akai Professional,ORG:www.akaipro.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-350,CNT-DEC-STUDIO-NAME-001-175,EXISTING,https://www.akaipro.com/products,Akai Professional,ORG:www.akaipro.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,BROKEN_LINK,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-f,REJECTED,2026-08-10,"Live request returned HTTP 404; retained and rejected, not deleted."
MV-F,SRC-DEC-STUDIO-NAME-001-351,CNT-DEC-STUDIO-NAME-001-176,EXISTING,https://www.samsung.com/,Samsung,ORG:www.samsung.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-352,CNT-DEC-STUDIO-NAME-001-176,EXISTING,https://en.wikipedia.org/wiki/Samsung,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-353,CNT-DEC-STUDIO-NAME-001-177,EXISTING,https://www.huawei.com/,Huawei,ORG:www.huawei.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-354,CNT-DEC-STUDIO-NAME-001-177,EXISTING,https://consumer.huawei.com/en/,Huawei,ORG:consumer.huawei.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-355,CNT-DEC-STUDIO-NAME-001-178,EXISTING,https://www.arcelikglobal.com/,Arçelik,ORG:www.arcelikglobal.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-356,CNT-DEC-STUDIO-NAME-001-178,EXISTING,https://www.arcelikglobal.com/en/company/about-us/,Arçelik,ORG:www.arcelikglobal.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,BROKEN_LINK,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-f,REJECTED,2026-08-10,"Live request returned HTTP 404; retained and rejected, not deleted."
MV-F,SRC-DEC-STUDIO-NAME-001-357,CNT-DEC-STUDIO-NAME-001-179,EXISTING,https://www.trendyol.com/,Trendyol,ORG:www.trendyol.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-358,CNT-DEC-STUDIO-NAME-001-179,EXISTING,https://www.trendyol.com/s/aboutus,Trendyol,ORG:www.trendyol.com,Resmî şirket/kurum sayfası veya doğrudan resmî platform kaydı,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-359,CNT-DEC-STUDIO-NAME-001-180,EXISTING,https://useinsider.com/,Insider,ORG:useinsider.com,Official organisation source,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-f,REVIEWED,2026-08-10,Live HTTP access completed; page identity and current public organisation/product presence support the scoped activity claim.
MV-F,SRC-DEC-STUDIO-NAME-001-360,CNT-DEC-STUDIO-NAME-001-180,EXISTING,https://en.wikipedia.org/wiki/Insider,Wikipedia / Wikimedia Foundation,PLATFORM:wikipedia.org,Independent reference,SECONDARY/INDEPENDENT,VERIFIED_ACCESSIBLE,FAIL,FAIL,NO,independent-market-evidence-verification-reviewer-mv-f,REJECTED,2026-08-10,Accessible page does not uniquely identify the assigned Turkish technology company Insider; source identity mismatch.
MV-G,SRC-DEC-STUDIO-NAME-001-361,CNT-DEC-STUDIO-NAME-001-181,EXISTING,https://about.fb.com/news/2021/10/facebook-company-is-now-meta/,Meta,ORG:about.fb.com,Official announcement,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Directly states Facebook company became Meta on 2021-10-28.
MV-G,SRC-DEC-STUDIO-NAME-001-362,CNT-DEC-STUDIO-NAME-001-181,EXISTING,https://about.meta.com/company-info/,Meta,ORG:meta.com,Corporate profile,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Same corporate root and does not independently establish event date.
MV-G,MV-G-NEWSRC-001,CNT-DEC-STUDIO-NAME-001-181,NEW,https://techcrunch.com/2021/10/28/Facebook-changes-its-corporate-branding-to-meta/,TechCrunch,NEWS:techcrunch.com,Independent news,INDEPENDENT/SECONDARY,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Independent dated report corroborates the corporate rebrand.
MV-G,SRC-DEC-STUDIO-NAME-001-363,CNT-DEC-STUDIO-NAME-001-182,EXISTING,https://abc.xyz/investor/founders-letters/2015/,Alphabet,ORG:abc.xyz,Official investor letter,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Official material identifies Alphabet restructuring and implementation date.
MV-G,SRC-DEC-STUDIO-NAME-001-364,CNT-DEC-STUDIO-NAME-001-182,EXISTING,https://abc.xyz/,Alphabet,ORG:abc.xyz,Corporate homepage,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Same corporate root and homepage does not establish historical event details.
MV-G,MV-G-NEWSRC-002,CNT-DEC-STUDIO-NAME-001-182,NEW,https://www.theguardian.com/technology/2015/aug/10/google-alphabet-parent-company,The Guardian,NEWS:theguardian.com,Independent news,INDEPENDENT/SECONDARY,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Independent report corroborates Google-to-Alphabet restructuring.
MV-G,SRC-DEC-STUDIO-NAME-001-365,CNT-DEC-STUDIO-NAME-001-183,EXISTING,https://block.xyz/inside/block-press-release,Block,ORG:block.xyz,Official announcement,PRIMARY/OFFICIAL,BROKEN_LINK,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Existing event URL unavailable; preserved and not counted.
MV-G,SRC-DEC-STUDIO-NAME-001-366,CNT-DEC-STUDIO-NAME-001-183,EXISTING,https://block.xyz/,Block,ORG:block.xyz,Corporate homepage,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Homepage does not establish old name and effective date.
MV-G,MV-G-NEWSRC-003,CNT-DEC-STUDIO-NAME-001-183,NEW,https://squareup.com/us/en/press/square-changes-name-to-block,Block Inc.,ORG:squareup.com,Official press release,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Official release states Square Inc changes to Block Inc effective about 2021-12-10.
MV-G,MV-G-NEWSRC-004,CNT-DEC-STUDIO-NAME-001-183,NEW,https://tech.yahoo.com/general/articles/dorsey-led-square-rebrands-block-214611243.html,Reuters via Yahoo,NEWS:reuters.com,Independent wire report,INDEPENDENT/SECONDARY,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Reuters report independently corroborates the name change.
MV-G,SRC-DEC-STUDIO-NAME-001-367,CNT-DEC-STUDIO-NAME-001-184,EXISTING,https://plaion.com/en/news/koch-media-becomes-plaion,PLAION,ORG:plaion.com,Official announcement,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Official page states Koch Media became PLAION effective 2022-08-04.
MV-G,SRC-DEC-STUDIO-NAME-001-368,CNT-DEC-STUDIO-NAME-001-184,EXISTING,https://plaion.com/,PLAION,ORG:plaion.com,Corporate homepage,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Same corporate root and homepage is not independent event evidence.
MV-G,MV-G-NEWSRC-005,CNT-DEC-STUDIO-NAME-001-184,NEW,https://www.gameswirtschaft.de/wirtschaft/plaion-umbenennung-koch-media/,GamesWirtschaft,NEWS:gameswirtschaft.de,Independent industry news,INDEPENDENT/SECONDARY,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Independent industry report corroborates names and date.
MV-G,SRC-DEC-STUDIO-NAME-001-369,CNT-DEC-STUDIO-NAME-001-185,EXISTING,https://www.bhvr.com/,Behaviour Interactive,ORG:bhvr.com,Corporate homepage,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Current identity only; historical change details absent.
MV-G,SRC-DEC-STUDIO-NAME-001-370,CNT-DEC-STUDIO-NAME-001-185,EXISTING,https://www.bhvr.com/games/,Behaviour Interactive,ORG:bhvr.com,Official portfolio,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Same corporate root; portfolio does not establish rebrand event.
MV-G,MV-G-NEWSRC-006,CNT-DEC-STUDIO-NAME-001-185,NEW,https://www.gematsu.com/2010/11/artifical-mind-and-movement-changes-name-to-behaviour-interactive,Gematsu,NEWS:gematsu.com,Independent industry news,INDEPENDENT/SECONDARY,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Independent report supports names and date but no qualifying official event source was found.
MV-G,SRC-DEC-STUDIO-NAME-001-371,CNT-DEC-STUDIO-NAME-001-186,EXISTING,https://dont-nod.com/en/dontnod-is-now-dont-nod/,DON'T NOD,ORG:dont-nod.com,Official announcement,PRIMARY/OFFICIAL,BROKEN_LINK,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Existing HTML event URL unavailable; preserved and replaced.
MV-G,SRC-DEC-STUDIO-NAME-001-372,CNT-DEC-STUDIO-NAME-001-186,EXISTING,https://dont-nod.com/,DON'T NOD,ORG:dont-nod.com,Corporate homepage,PRIMARY/OFFICIAL,VERIFIED_WITH_REDIRECT,PASS,CLAIM_NOT_SUPPORTED,NO,independent-market-evidence-verification-reviewer-mv-g,REJECTED,2026-08-10,Homepage does not establish historical event.
MV-G,MV-G-NEWSRC-007,CNT-DEC-STUDIO-NAME-001-186,NEW,https://dont-nod.com/wp-content/uploads/2022/05/ENG_PR_DONT-NOD-new-visual-identity.pdf,DON'T NOD,ORG:dont-nod.com,Official press release PDF,PRIMARY/OFFICIAL,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Official dated release identifies prior and new names.
MV-G,MV-G-NEWSRC-008,CNT-DEC-STUDIO-NAME-001-186,NEW,https://www.nintendolife.com/news/2022/05/life-is-strange-devs-dontnod-announce-rebrand-plus-a-peek-at-their-new-games,Nintendo Life,NEWS:nintendolife.com,Independent industry news,INDEPENDENT/SECONDARY,VERIFIED_ACCESSIBLE,PASS,PASS,YES,independent-market-evidence-verification-reviewer-mv-g,REVIEWED,2026-08-10,Independent report corroborates names and 2022-05-31 date.
